:START_ID,:TYPE,:END_ID,properties:JSON
"business.businessprocess.triggers.business.businessevent",HAS_SOURCE,"business.businessprocess","{}"
"business.businessprocess.triggers.business.businessprocess",HAS_SOURCE,"business.businessprocess","{}"
"business.businessrole.accesses.business.businessobject",HAS_SOURCE,"business.businessrole","{}"
"business.businessrole.accesses.business.contract",HAS_SOURCE,"business.businessrole","{}"
"business.businessrole.assigned-to.business.businessfunction",HAS_SOURCE,"business.businessrole","{}"
"business.businessrole.assigned-to.business.businessinteraction",HAS_SOURCE,"business.businessrole","{}"
"business.businessrole.assigned-to.business.businessinterface",HAS_SOURCE,"business.businessrole","{}"
"business.businessrole.assigned-to.business.businessprocess",HAS_SOURCE,"business.businessrole","{}"
"business.businessrole.performs.business.businessfunction",HAS_SOURCE,"business.businessrole","{}"
"business.businessrole.performs.business.businessprocess",HAS_SOURCE,"business.businessrole","{}"
"business.businessrole.serves.business.businessactor",HAS_SOURCE,"business.businessrole","{}"
"business.businessrole.triggers.business.businessevent",HAS_SOURCE,"business.businessrole","{}"
"business.businessservice.accesses.business.contract",HAS_SOURCE,"business.businessservice","{}"
"business.businessservice.delivers-value.motivation.value",HAS_SOURCE,"business.businessservice","{}"
"business.businessservice.realizes.business.businessprocess",HAS_SOURCE,"business.businessservice","{}"
"business.businessservice.serves.business.businessactor",HAS_SOURCE,"business.businessservice","{}"
"business.contract.accesses.business.businessobject",HAS_SOURCE,"business.contract","{}"
"business.contract.governs.business.businessservice",HAS_SOURCE,"business.contract","{}"
"business.contract.serves.business.businessrole",HAS_SOURCE,"business.contract","{}"
"business.contract.triggers.business.businessprocess",HAS_SOURCE,"business.contract","{}"
"business.product.aggregates.business.businessservice",HAS_SOURCE,"business.product","{}"
"business.product.composes.business.contract",HAS_SOURCE,"business.product","{}"
"business.representation.realizes.business.businessobject",HAS_SOURCE,"business.representation","{}"
"application.applicationcollaboration.aggregates.application.applicationcomponent",HAS_SOURCE,"application.applicationcollaboration","{}"
"application.applicationcollaboration.delivers-value.application.applicationinteraction",HAS_SOURCE,"application.applicationcollaboration","{}"
"application.applicationcollaboration.delivers-value.application.applicationservice",HAS_SOURCE,"application.applicationcollaboration","{}"
"application.applicationcollaboration.depends-on.application.applicationcomponent",HAS_SOURCE,"application.applicationcollaboration","{}"
"application.applicationcollaboration.depends-on.application.applicationinteraction",HAS_SOURCE,"application.applicationcollaboration","{}"
"application.applicationcollaboration.depends-on.application.applicationinterface",HAS_SOURCE,"application.applicationcollaboration","{}"
"application.applicationcomponent.accesses.application.dataobject",HAS_SOURCE,"application.applicationcomponent","{}"
"application.applicationcomponent.composes.application.applicationfunction",HAS_SOURCE,"application.applicationcomponent","{}"
"application.applicationcomponent.provides.application.applicationinterface",HAS_SOURCE,"application.applicationcomponent","{}"
"application.applicationcomponent.realizes.application.applicationservice",HAS_SOURCE,"application.applicationcomponent","{}"
"application.applicationcomponent.uses.application.applicationcomponent",HAS_SOURCE,"application.applicationcomponent","{}"
"application.applicationevent.triggers.application.applicationprocess",HAS_SOURCE,"application.applicationevent","{}"
"application.applicationfunction.accesses.application.dataobject",HAS_SOURCE,"application.applicationfunction","{}"
"application.applicationfunction.delivers-value.application.applicationprocess",HAS_SOURCE,"application.applicationfunction","{}"
"application.applicationfunction.delivers-value.application.applicationservice",HAS_SOURCE,"application.applicationfunction","{}"
"application.applicationfunction.depends-on.application.applicationevent",HAS_SOURCE,"application.applicationfunction","{}"
"application.applicationfunction.depends-on.application.applicationfunction",HAS_SOURCE,"application.applicationfunction","{}"
"application.applicationfunction.depends-on.application.dataobject",HAS_SOURCE,"application.applicationfunction","{}"
"application.applicationfunction.realizes.application.applicationservice",HAS_SOURCE,"application.applicationfunction","{}"
"application.applicationinteraction.delivers-value.application.applicationservice",HAS_SOURCE,"application.applicationinteraction","{}"
"application.applicationinteraction.depends-on.application.applicationcollaboration",HAS_SOURCE,"application.applicationinteraction","{}"
"application.applicationinteraction.depends-on.application.applicationevent",HAS_SOURCE,"application.applicationinteraction","{}"
"application.applicationinteraction.depends-on.application.applicationservice",HAS_SOURCE,"application.applicationinteraction","{}"
"application.applicationinteraction.depends-on.application.dataobject",HAS_SOURCE,"application.applicationinteraction","{}"
"application.applicationinteraction.realizes.application.applicationservice",HAS_SOURCE,"application.applicationinteraction","{}"
"application.applicationinterface.delivers-value.application.applicationcollaboration",HAS_SOURCE,"application.applicationinterface","{}"
"application.applicationinterface.depends-on.application.applicationcomponent",HAS_SOURCE,"application.applicationinterface","{}"
"application.applicationinterface.depends-on.application.applicationfunction",HAS_SOURCE,"application.applicationinterface","{}"
"application.applicationinterface.depends-on.application.applicationservice",HAS_SOURCE,"application.applicationinterface","{}"
"application.applicationinterface.depends-on.application.dataobject",HAS_SOURCE,"application.applicationinterface","{}"
"application.applicationinterface.serves.application.applicationservice",HAS_SOURCE,"application.applicationinterface","{}"
"application.applicationprocess.delivers-value.application.applicationservice",HAS_SOURCE,"application.applicationprocess","{}"
"application.applicationprocess.depends-on.application.applicationcollaboration",HAS_SOURCE,"application.applicationprocess","{}"
"application.applicationprocess.depends-on.application.applicationevent",HAS_SOURCE,"application.applicationprocess","{}"
"application.applicationprocess.depends-on.application.applicationfunction",HAS_SOURCE,"application.applicationprocess","{}"
"application.applicationprocess.depends-on.application.applicationinterface",HAS_SOURCE,"application.applicationprocess","{}"
"application.applicationprocess.depends-on.application.dataobject",HAS_SOURCE,"application.applicationprocess","{}"
"application.applicationprocess.realizes.business.businessprocess",HAS_SOURCE,"application.applicationprocess","{}"
"application.applicationprocess.triggers.application.applicationevent",HAS_SOURCE,"application.applicationprocess","{}"
"application.applicationservice.delivers-value.motivation.value",HAS_SOURCE,"application.applicationservice","{}"
"application.applicationservice.depends-on.application.dataobject",HAS_SOURCE,"application.applicationservice","{}"
"application.applicationservice.references.apm.traceconfiguration",HAS_SOURCE,"application.applicationservice","{}"
"apm.exporterconfig.serves.apm.resource",HAS_SOURCE,"apm.exporterconfig","{}"
"apm.instrumentationconfig.serves.apm.instrumentationscope",HAS_SOURCE,"apm.instrumentationconfig","{}"
"apm.instrumentationconfig.serves.apm.resource",HAS_SOURCE,"apm.instrumentationconfig","{}"
"apm.instrumentationscope.aggregates.apm.exporterconfig",HAS_SOURCE,"apm.instrumentationscope","{}"
"apm.instrumentationscope.aggregates.apm.metricinstrument",HAS_SOURCE,"apm.instrumentationscope","{}"
"apm.instrumentationscope.aggregates.apm.span",HAS_SOURCE,"apm.instrumentationscope","{}"
"apm.logconfiguration.aggregates.apm.exporterconfig",HAS_SOURCE,"apm.logconfiguration","{}"
"apm.logconfiguration.aggregates.apm.logprocessor",HAS_SOURCE,"apm.logconfiguration","{}"
"apm.logconfiguration.depends-on.apm.resource",HAS_SOURCE,"apm.logconfiguration","{}"
"apm.logconfiguration.flows-to.apm.exporterconfig",HAS_SOURCE,"apm.logconfiguration","{}"
"apm.logconfiguration.references.apm.traceconfiguration",HAS_SOURCE,"apm.logconfiguration","{}"
"apm.logconfiguration.serves.apm.logrecord",HAS_SOURCE,"apm.logconfiguration","{}"
"apm.logconfiguration.serves.apm.resource",HAS_SOURCE,"apm.logconfiguration","{}"
"apm.logprocessor.flows-to.apm.exporterconfig",HAS_SOURCE,"apm.logprocessor","{}"
"apm.logprocessor.flows-to.apm.logprocessor",HAS_SOURCE,"apm.logprocessor","{}"
"apm.logprocessor.flows-to.apm.span",HAS_SOURCE,"apm.logprocessor","{}"
"apm.logrecord.depends-on.apm.instrumentationscope",HAS_SOURCE,"apm.logrecord","{}"
"apm.logrecord.depends-on.apm.resource",HAS_SOURCE,"apm.logrecord","{}"
"apm.logrecord.flows-to.apm.logprocessor",HAS_SOURCE,"apm.logrecord","{}"
"apm.logrecord.references.apm.span",HAS_SOURCE,"apm.logrecord","{}"
"apm.metricconfiguration.aggregates.apm.exporterconfig",HAS_SOURCE,"apm.metricconfiguration","{}"
"apm.metricconfiguration.aggregates.apm.metricinstrument",HAS_SOURCE,"apm.metricconfiguration","{}"
"apm.metricconfiguration.depends-on.apm.resource",HAS_SOURCE,"apm.metricconfiguration","{}"
"apm.metricconfiguration.references.apm.traceconfiguration",HAS_SOURCE,"apm.metricconfiguration","{}"
"apm.metricconfiguration.serves.apm.instrumentationconfig",HAS_SOURCE,"apm.metricconfiguration","{}"
"apm.metricconfiguration.serves.apm.resource",HAS_SOURCE,"apm.metricconfiguration","{}"
"apm.metricinstrument.depends-on.apm.instrumentationscope",HAS_SOURCE,"apm.metricinstrument","{}"
"apm.metricinstrument.depends-on.apm.resource",HAS_SOURCE,"apm.metricinstrument","{}"
"apm.metricinstrument.flows-to.apm.exporterconfig",HAS_SOURCE,"apm.metricinstrument","{}"
"apm.metricinstrument.flows-to.apm.logprocessor",HAS_SOURCE,"apm.metricinstrument","{}"
"apm.metricinstrument.flows-to.apm.span",HAS_SOURCE,"apm.metricinstrument","{}"
"apm.metricinstrument.references.apm.span",HAS_SOURCE,"apm.metricinstrument","{}"
"apm.resource.aggregates.apm.exporterconfig",HAS_SOURCE,"apm.resource","{}"
"apm.resource.aggregates.apm.metricinstrument",HAS_SOURCE,"apm.resource","{}"
"apm.resource.aggregates.apm.span",HAS_SOURCE,"apm.resource","{}"
"apm.span.aggregates.spanlink",HAS_SOURCE,"apm.span","{}"
"apm.span.composes.apm.metricinstrument",HAS_SOURCE,"apm.span","{}"
"apm.span.composes.apm.spanevent",HAS_SOURCE,"apm.span","{}"
"apm.span.composes.apm.traceconfiguration",HAS_SOURCE,"apm.span","{}"
"apm.span.depends-on.apm.instrumentationscope",HAS_SOURCE,"apm.span","{}"
"apm.span.depends-on.apm.resource",HAS_SOURCE,"apm.span","{}"
"apm.span.flows-to.apm.exporterconfig",HAS_SOURCE,"apm.span","{}"
"apm.span.flows-to.apm.logprocessor",HAS_SOURCE,"apm.span","{}"
"apm.span.flows-to.apm.span",HAS_SOURCE,"apm.span","{}"
"apm.span.references.apm.span",HAS_SOURCE,"apm.span","{}"
"apm.spanevent.depends-on.apm.instrumentationscope",HAS_SOURCE,"apm.spanevent","{}"
"apm.spanevent.depends-on.apm.resource",HAS_SOURCE,"apm.spanevent","{}"
"apm.spanevent.depends-on.apm.traceconfiguration",HAS_SOURCE,"apm.spanevent","{}"
"apm.spanevent.flows-to.apm.exporterconfig",HAS_SOURCE,"apm.spanevent","{}"
"apm.spanevent.references.apm.logrecord",HAS_SOURCE,"apm.spanevent","{}"
"apm.spanevent.triggers.apm.metricinstrument",HAS_SOURCE,"apm.spanevent","{}"
"apm.spanlink.references.apm.span",HAS_SOURCE,"apm.spanlink","{}"
"apm.traceconfiguration.aggregates.apm.exporterconfig",HAS_SOURCE,"apm.traceconfiguration","{}"
"apm.traceconfiguration.aggregates.apm.metricinstrument",HAS_SOURCE,"apm.traceconfiguration","{}"
"apm.traceconfiguration.aggregates.apm.span",HAS_SOURCE,"apm.traceconfiguration","{}"
"api.callback.aggregates.api.pathitem",HAS_SOURCE,"api.callback","{}"
"api.components.aggregates.callback",HAS_SOURCE,"api.components","{}"
"api.components.aggregates.api.example",HAS_SOURCE,"api.components","{}"
"api.components.aggregates.link",HAS_SOURCE,"api.components","{}"
"api.components.aggregates.requestbody",HAS_SOURCE,"api.components","{}"
"api.components.aggregates.api.response",HAS_SOURCE,"api.components","{}"
"api.components.composes.api.header",HAS_SOURCE,"api.components","{}"
"api.components.composes.api.parameter",HAS_SOURCE,"api.components","{}"
"api.components.composes.api.paths",HAS_SOURCE,"api.components","{}"
"api.components.composes.api.response",HAS_SOURCE,"api.components","{}"
"api.components.composes.api.responses",HAS_SOURCE,"api.components","{}"
"api.components.composes.api.schema",HAS_SOURCE,"api.components","{}"
"api.components.composes.api.securityscheme",HAS_SOURCE,"api.components","{}"
"api.contact.associated-with.api.openapidocument",HAS_SOURCE,"api.contact","{}"
"api.encoding.associated-with.api.mediatype",HAS_SOURCE,"api.encoding","{}"
"api.encoding.associated-with.api.parameter",HAS_SOURCE,"api.encoding","{}"
"api.encoding.composes.api.header",HAS_SOURCE,"api.encoding","{}"
"api.encoding.references.api.header",HAS_SOURCE,"api.encoding","{}"
"api.encoding.references.api.schema",HAS_SOURCE,"api.encoding","{}"
"api.example.associated-with.api.operation",HAS_SOURCE,"api.example","{}"
"api.example.references.api.schema",HAS_SOURCE,"api.example","{}"
"api.header.associated-with.api.securityscheme",HAS_SOURCE,"api.header","{}"
"api.header.references.api.example",HAS_SOURCE,"api.header","{}"
"api.header.references.api.schema",HAS_SOURCE,"api.header","{}"
"api.header.specializes.api.parameter",HAS_SOURCE,"api.header","{}"
"api.info.aggregates.api.contact",HAS_SOURCE,"api.info","{}"
"api.info.aggregates.api.license",HAS_SOURCE,"api.info","{}"
"api.info.associated-with.api.openapidocument",HAS_SOURCE,"api.info","{}"
"api.license.associated-with.api.openapidocument",HAS_SOURCE,"api.license","{}"
"api.link.references.api.operation",HAS_SOURCE,"api.link","{}"
"api.link.references.api.schema",HAS_SOURCE,"api.link","{}"
"api.link.references.api.tag",HAS_SOURCE,"api.link","{}"
"api.mediatype.aggregates.api.encoding",HAS_SOURCE,"api.mediatype","{}"
"api.mediatype.aggregates.api.example",HAS_SOURCE,"api.mediatype","{}"
"api.mediatype.associated-with.api.header",HAS_SOURCE,"api.mediatype","{}"
"api.mediatype.composes.api.encoding",HAS_SOURCE,"api.mediatype","{}"
"api.mediatype.composes.api.schema",HAS_SOURCE,"api.mediatype","{}"
"api.mediatype.references.api.example",HAS_SOURCE,"api.mediatype","{}"
"api.mediatype.references.api.schema",HAS_SOURCE,"api.mediatype","{}"
"api.mediatype.serves.api.requestbody",HAS_SOURCE,"api.mediatype","{}"
"api.mediatype.serves.api.response",HAS_SOURCE,"api.mediatype","{}"
"api.oauthflow.aggregates.api.tag",HAS_SOURCE,"api.oauthflow","{}"
"api.oauthflow.associated-with.api.oauthflows",HAS_SOURCE,"api.oauthflow","{}"
"api.oauthflow.associated-with.api.ratelimit",HAS_SOURCE,"api.oauthflow","{}"
"api.oauthflow.references.api.server",HAS_SOURCE,"api.oauthflow","{}"
"api.oauthflow.serves.api.operation",HAS_SOURCE,"api.oauthflow","{}"
"api.oauthflow.serves.api.securityscheme",HAS_SOURCE,"api.oauthflow","{}"
"api.oauthflows.aggregates.api.oauthflow",HAS_SOURCE,"api.oauthflows","{}"
"api.oauthflows.associated-with.api.components",HAS_SOURCE,"api.oauthflows","{}"
"api.oauthflows.associated-with.api.operation",HAS_SOURCE,"api.oauthflows","{}"
"api.oauthflows.composes.api.oauthflow",HAS_SOURCE,"api.oauthflows","{}"
"api.oauthflows.serves.api.securityscheme",HAS_SOURCE,"api.oauthflows","{}"
"api.openapidocument.aggregates.api.server",HAS_SOURCE,"api.openapidocument","{}"
"api.openapidocument.aggregates.api.tag",HAS_SOURCE,"api.openapidocument","{}"
"api.openapidocument.composes.api.components",HAS_SOURCE,"api.openapidocument","{}"
"api.openapidocument.composes.api.info",HAS_SOURCE,"api.openapidocument","{}"
"api.openapidocument.composes.api.paths",HAS_SOURCE,"api.openapidocument","{}"
"api.openapidocument.composes.api.responses",HAS_SOURCE,"api.openapidocument","{}"
"api.openapidocument.composes.api.schema",HAS_SOURCE,"api.openapidocument","{}"
"api.operation.aggregates.api.parameter",HAS_SOURCE,"api.operation","{}"
"api.operation.aggregates.api.requestbody",HAS_SOURCE,"api.operation","{}"
"api.operation.aggregates.api.server",HAS_SOURCE,"api.operation","{}"
"api.operation.aggregates.api.tag",HAS_SOURCE,"api.operation","{}"
"api.operation.composes.api.paths",HAS_SOURCE,"api.operation","{}"
"api.operation.composes.api.responses",HAS_SOURCE,"api.operation","{}"
"api.operation.composes.api.schema",HAS_SOURCE,"api.operation","{}"
"api.operation.delivers.api.response",HAS_SOURCE,"api.operation","{}"
"api.operation.references.application.applicationservice",HAS_SOURCE,"api.operation","{}"
"api.operation.references.business.businessinterface",HAS_SOURCE,"api.operation","{}"
"api.operation.references.business.businessservice",HAS_SOURCE,"api.operation","{}"
"api.operation.references.api.operation",HAS_SOURCE,"api.operation","{}"
"api.operation.references.api.schema",HAS_SOURCE,"api.operation","{}"
"api.operation.references.security.secureresource",HAS_SOURCE,"api.operation","{}"
"api.operation.references.api.tag",HAS_SOURCE,"api.operation","{}"
"api.operation.references.apm.traceconfiguration",HAS_SOURCE,"api.operation","{}"
"api.operation.requires.security.permission",HAS_SOURCE,"api.operation","{}"
"api.operation.triggers.api.callback",HAS_SOURCE,"api.operation","{}"
"api.operation.uses.api.securityscheme",HAS_SOURCE,"api.operation","{}"
"api.parameter.references.api.example",HAS_SOURCE,"api.parameter","{}"
"api.parameter.references.api.operation",HAS_SOURCE,"api.parameter","{}"
"api.parameter.references.api.schema",HAS_SOURCE,"api.parameter","{}"
"api.parameter.references.api.tag",HAS_SOURCE,"api.parameter","{}"
"api.pathitem.aggregates.api.parameter",HAS_SOURCE,"api.pathitem","{}"
"api.pathitem.aggregates.api.server",HAS_SOURCE,"api.pathitem","{}"
"api.pathitem.composes.api.operation",HAS_SOURCE,"api.pathitem","{}"
"api.pathitem.references.api.externaldocumentation",HAS_SOURCE,"api.pathitem","{}"
"api.pathitem.references.api.pathitem",HAS_SOURCE,"api.pathitem","{}"
"api.paths.aggregates.api.pathitem",HAS_SOURCE,"api.paths","{}"
"api.paths.aggregates.api.server",HAS_SOURCE,"api.paths","{}"
"api.paths.associated-with.api.ratelimit",HAS_SOURCE,"api.paths","{}"
"api.paths.composes.api.pathitem",HAS_SOURCE,"api.paths","{}"
"api.paths.references.api.externaldocumentation",HAS_SOURCE,"api.paths","{}"
"api.paths.references.api.tag",HAS_SOURCE,"api.paths","{}"
"api.paths.serves.api.operation",HAS_SOURCE,"api.paths","{}"
"api.ratelimit.associated-with.api.header",HAS_SOURCE,"api.ratelimit","{}"
"api.ratelimit.associated-with.api.securityscheme",HAS_SOURCE,"api.ratelimit","{}"
"api.ratelimit.governs.api.operation",HAS_SOURCE,"api.ratelimit","{}"
"api.ratelimit.serves.api.operation",HAS_SOURCE,"api.ratelimit","{}"
"api.ratelimit.serves.api.pathitem",HAS_SOURCE,"api.ratelimit","{}"
"api.ratelimit.specializes.api.ratelimit",HAS_SOURCE,"api.ratelimit","{}"
"api.ratelimit.triggers.api.response",HAS_SOURCE,"api.ratelimit","{}"
"api.requestbody.aggregates.api.example",HAS_SOURCE,"api.requestbody","{}"
"api.requestbody.aggregates.api.mediatype",HAS_SOURCE,"api.requestbody","{}"
"api.requestbody.associated-with.api.encoding",HAS_SOURCE,"api.requestbody","{}"
"api.requestbody.composes.api.mediatype",HAS_SOURCE,"api.requestbody","{}"
"api.requestbody.references.api.schema",HAS_SOURCE,"api.requestbody","{}"
"api.requestbody.serves.api.operation",HAS_SOURCE,"api.requestbody","{}"
"api.response.aggregates.api.header",HAS_SOURCE,"api.response","{}"
"api.response.aggregates.api.mediatype",HAS_SOURCE,"api.response","{}"
"api.response.aggregates.api.schema",HAS_SOURCE,"api.response","{}"
"api.response.composes.api.header",HAS_SOURCE,"api.response","{}"
"api.response.composes.api.link",HAS_SOURCE,"api.response","{}"
"api.response.composes.api.mediatype",HAS_SOURCE,"api.response","{}"
"api.response.references.api.example",HAS_SOURCE,"api.response","{}"
"api.response.references.api.schema",HAS_SOURCE,"api.response","{}"
"api.responses.aggregates.api.header",HAS_SOURCE,"api.responses","{}"
"api.responses.aggregates.api.schema",HAS_SOURCE,"api.responses","{}"
"api.responses.associated-with.api.ratelimit",HAS_SOURCE,"api.responses","{}"
"api.responses.composes.api.response",HAS_SOURCE,"api.responses","{}"
"api.responses.references.api.link",HAS_SOURCE,"api.responses","{}"
"api.responses.references.api.schema",HAS_SOURCE,"api.responses","{}"
"api.schema.maps-to.data-store.collection",HAS_SOURCE,"api.schema","{}"
"api.schema.maps-to.data-store.field",HAS_SOURCE,"api.schema","{}"
"api.schema.references.api.operation",HAS_SOURCE,"api.schema","{}"
"api.schema.references.api.schema",HAS_SOURCE,"api.schema","{}"
"api.schema.references.api.tag",HAS_SOURCE,"api.schema","{}"
"api.schema.specializes.api.schema",HAS_SOURCE,"api.schema","{}"
"api.securityscheme.composes.oauthflows",HAS_SOURCE,"api.securityscheme","{}"
"api.securityscheme.maps-to.data-store.collection",HAS_SOURCE,"api.securityscheme","{}"
"api.securityscheme.references.application.applicationservice",HAS_SOURCE,"api.securityscheme","{}"
"api.securityscheme.references.business.businessinterface",HAS_SOURCE,"api.securityscheme","{}"
"api.securityscheme.references.business.businessservice",HAS_SOURCE,"api.securityscheme","{}"
"api.securityscheme.references.security.secureresource",HAS_SOURCE,"api.securityscheme","{}"
"api.securityscheme.requires.security.permission",HAS_SOURCE,"api.securityscheme","{}"
"api.securityscheme.serves.api.operation",HAS_SOURCE,"api.securityscheme","{}"
"api.server.aggregates.api.servervariable",HAS_SOURCE,"api.server","{}"
"api.server.associated-with.api.ratelimit",HAS_SOURCE,"api.server","{}"
"api.server.references.api.securityscheme",HAS_SOURCE,"api.server","{}"
"api.server.serves.api.pathitem",HAS_SOURCE,"api.server","{}"
"api.tag.aggregates.api.operation",HAS_SOURCE,"api.tag","{}"
"api.tag.associated-with.api.schema",HAS_SOURCE,"api.tag","{}"
"api.tag.associated-with.api.securityscheme",HAS_SOURCE,"api.tag","{}"
"api.tag.references.api.externaldocumentation",HAS_SOURCE,"api.tag","{}"
"api.tag.serves.api.operation",HAS_SOURCE,"api.tag","{}"
"ux.actioncomponent.binds-to.ux.dataconfig",HAS_TARGET,"ux.dataconfig","{}"
"ux.actioncomponent.implements.ux.actionpattern",HAS_TARGET,"ux.actionpattern","{}"
"ux.actioncomponent.navigates-to.ux.view",HAS_TARGET,"ux.view","{}"
"ux.actioncomponent.renders.ux.actioncomponent",HAS_TARGET,"ux.actioncomponent","{}"
"ux.actioncomponent.renders.ux.componentinstance",HAS_TARGET,"ux.componentinstance","{}"
"ux.actioncomponent.renders.ux.componentreference",HAS_TARGET,"ux.componentreference","{}"
"ux.actioncomponent.renders.ux.librarycomponent",HAS_TARGET,"ux.librarycomponent","{}"
"ux.actioncomponent.triggers.ux.statetransition",HAS_TARGET,"ux.statetransition","{}"
"ux.actioncomponent.uses.ux.errorconfig",HAS_TARGET,"ux.errorconfig","{}"
"ux.actionpattern.associated-with.ux.statepattern",HAS_TARGET,"ux.statepattern","{}"
"ux.actionpattern.governs.ux.actioncomponent",HAS_TARGET,"ux.actioncomponent","{}"
"ux.actionpattern.governs.ux.stateaction",HAS_TARGET,"ux.stateaction","{}"
"ux.actionpattern.triggers.ux.statetransition",HAS_TARGET,"ux.statetransition","{}"
"ux.actionpattern.uses.ux.transitiontemplate",HAS_TARGET,"ux.transitiontemplate","{}"
"ux.chartseries.binds-to.ux.dataconfig",HAS_TARGET,"ux.dataconfig","{}"
"ux.chartseries.references.ux.librarycomponent",HAS_TARGET,"ux.librarycomponent","{}"
"ux.chartseries.uses.ux.experiencestate",HAS_TARGET,"ux.experiencestate","{}"
"ux.componentinstance.aggregates.ux.chartseries",HAS_TARGET,"ux.chartseries","{}"
"ux.componentinstance.aggregates.ux.componentreference",HAS_TARGET,"ux.componentreference","{}"
"ux.componentinstance.aggregates.ux.tablecolumn",HAS_TARGET,"ux.tablecolumn","{}"
"ux.componentinstance.binds-to.ux.dataconfig",HAS_TARGET,"ux.dataconfig","{}"
"ux.componentinstance.implements.ux.librarycomponent",HAS_TARGET,"ux.librarycomponent","{}"
"ux.componentinstance.realizes.ux.librarycomponent",HAS_TARGET,"ux.librarycomponent","{}"
"ux.componentinstance.renders.ux.actioncomponent",HAS_TARGET,"ux.actioncomponent","{}"
"ux.componentinstance.renders.ux.componentinstance",HAS_TARGET,"ux.componentinstance","{}"
"ux.componentinstance.renders.ux.componentreference",HAS_TARGET,"ux.componentreference","{}"
"ux.componentinstance.renders.ux.layoutconfig",HAS_TARGET,"ux.layoutconfig","{}"
"ux.componentinstance.renders.ux.librarycomponent",HAS_TARGET,"ux.librarycomponent","{}"
"ux.componentinstance.uses.ux.errorconfig",HAS_TARGET,"ux.errorconfig","{}"
"ux.componentreference.implements.ux.librarycomponent",HAS_TARGET,"ux.librarycomponent","{}"
"ux.componentreference.renders.ux.actioncomponent",HAS_TARGET,"ux.actioncomponent","{}"
"ux.componentreference.renders.ux.componentinstance",HAS_TARGET,"ux.componentinstance","{}"
"ux.componentreference.renders.ux.componentreference",HAS_TARGET,"ux.componentreference","{}"
"ux.componentreference.renders.ux.librarycomponent",HAS_TARGET,"ux.librarycomponent","{}"
"ux.componentreference.uses.ux.layoutconfig",HAS_TARGET,"ux.layoutconfig","{}"
"ux.dataconfig.aggregates.ux.errorconfig",HAS_TARGET,"ux.errorconfig","{}"
"ux.dataconfig.binds-to.ux.componentinstance",HAS_TARGET,"ux.componentinstance","{}"
"ux.dataconfig.binds-to.ux.librarycomponent",HAS_TARGET,"ux.librarycomponent","{}"
"ux.dataconfig.binds-to.ux.subview",HAS_TARGET,"ux.subview","{}"
"ux.dataconfig.binds-to.ux.view",HAS_TARGET,"ux.view","{}"
"ux.dataconfig.composes.ux.chartseries",HAS_TARGET,"ux.chartseries","{}"
"ux.dataconfig.provides.ux.tablecolumn",HAS_TARGET,"ux.tablecolumn","{}"
"ux.dataconfig.realizes.ux.statepattern",HAS_TARGET,"ux.statepattern","{}"
"ux.errorconfig.associated-with.ux.dataconfig",HAS_TARGET,"ux.dataconfig","{}"
"ux.errorconfig.governs.ux.actioncomponent",HAS_TARGET,"ux.actioncomponent","{}"
"ux.errorconfig.governs.ux.componentinstance",HAS_TARGET,"ux.componentinstance","{}"
"ux.errorconfig.governs.ux.experiencestate",HAS_TARGET,"ux.experiencestate","{}"
"ux.errorconfig.governs.ux.view",HAS_TARGET,"ux.view","{}"
"ux.experiencestate.flows-to.ux.statetransition",HAS_TARGET,"ux.statetransition","{}"
"ux.experiencestate.governs.ux.view",HAS_TARGET,"ux.view","{}"
"ux.experiencestate.navigates-to.ux.experiencestate",HAS_TARGET,"ux.experiencestate","{}"
"ux.experiencestate.renders.ux.view",HAS_TARGET,"ux.view","{}"
"ux.experiencestate.specializes.ux.statepattern",HAS_TARGET,"ux.statepattern","{}"
"ux.experiencestate.triggers.ux.stateaction",HAS_TARGET,"ux.stateaction","{}"
"ux.experiencestate.uses.ux.stateactiontemplate",HAS_TARGET,"ux.stateactiontemplate","{}"
"ux.layoutconfig.associated-with.ux.librarycomponent",HAS_TARGET,"ux.librarycomponent","{}"
"ux.layoutconfig.composes.ux.layoutconfig",HAS_TARGET,"ux.layoutconfig","{}"
"ux.layoutconfig.governs.ux.view",HAS_TARGET,"ux.view","{}"
"ux.layoutconfig.provides.ux.subview",HAS_TARGET,"ux.subview","{}"
"ux.layoutconfig.provides.ux.view",HAS_TARGET,"ux.view","{}"
"ux.librarycomponent.composes.ux.actioncomponent",HAS_TARGET,"ux.actioncomponent","{}"
"ux.librarycomponent.composes.ux.librarycomponent",HAS_TARGET,"ux.librarycomponent","{}"
"ux.librarycomponent.renders.ux.actioncomponent",HAS_TARGET,"ux.actioncomponent","{}"
"ux.librarycomponent.renders.ux.componentinstance",HAS_TARGET,"ux.componentinstance","{}"
"ux.librarycomponent.renders.ux.componentreference",HAS_TARGET,"ux.componentreference","{}"
"ux.librarycomponent.renders.ux.librarycomponent",HAS_TARGET,"ux.librarycomponent","{}"
"ux.librarycomponent.specializes.ux.librarycomponent",HAS_TARGET,"ux.librarycomponent","{}"
"ux.librarycomponent.uses.ux.actionpattern",HAS_TARGET,"ux.actionpattern","{}"
"ux.librarycomponent.uses.ux.statepattern",HAS_TARGET,"ux.statepattern","{}"
"ux.librarysubview.composes.ux.componentinstance",HAS_TARGET,"ux.componentinstance","{}"
